year,month,week,day,date,skyCover_7h,skyCover_14h,skyCover_19h,temp_7h,temp_14h,temp_19h,temp_dailyMean,temp_dailyMax,temp_dailyMin,hum_7h,hum_14h,hum_19h,windBeauf_7h,windBeauf_14h,windBeauf_19h,precip
2015,4,18,30,2015-04-30,9,10,10,7.4,,11.5,11.0,18.0,3.9,66.0,43.0,70.0,1,2,2,0.4
2015,5,18,1,2015-05-01,10,10,10,9.7,15.4,11.6,11.8,16.1,7.5,83.0,56.0,87.0,1,2,2,3.8
2015,5,18,2,2015-05-02,10,9,10,10.6,14.6,12.9,13.0,15.6,10.3,93.0,65.0,72.0,2,3,2,0.2
2015,5,18,3,2015-05-03,10,10,10,10.7,13.7,12.6,11.1,13.7,8.5,87.0,78.0,84.0,2,3,2,0.9
2015,5,19,4,2015-05-04,9,8,10,13.5,22.7,18.1,17.6,23.8,11.4,91.0,53.0,92.0,2,3,2,1.7
2015,5,19,5,2015-05-05,9,8,9,16.0,25.6,22.7,20.4,26.7,14.1,91.0,54.0,65.0,2,3,2,0
2015,5,19,6,2015-05-06,8,10,9,19.3,18.7,14.1,18.4,22.7,14.1,65.0,69.0,79.0,2,4,4,0.8
2015,5,19,7,2015-05-07,1,4,4,15.3,19.8,17.3,16.8,21.5,12.1,61.0,42.0,59.0,3,3,2,Spuren
2015,5,19,8,2015-05-08,9,4,8,13.6,22.8,20.6,17.5,24.0,11.0,63.0,45.0,41.0,1,3,3,0
2015,5,19,9,2015-05-09,9,9,9,15.9,18.9,,16.8,21.7,11.8,64.0,63.0,68.0,2,4,3,0.4
2015,5,19,10,2015-05-10,8,9,1,15.2,19.6,17.9,17.4,21.1,13.6,66.0,37.0,40.0,4,3,3,0
2015,5,20,11,2015-05-11,2,4,1,12.2,19.4,15.6,14.6,20.6,8.6,58.0,31.0,43.0,2,2,2,0
2015,5,20,12,2015-05-12,5,8,9,11.8,25.2,21.5,16.0,25.7,6.3,68.0,30.0,43.0,1,3,2,0.2
2015,5,20,13,2015-05-13,9,4,9,16.0,22.0,20.3,18.5,23.4,13.6,80.0,52.0,62.0,0,2,0,2.4
2015,5,20,14,2015-05-14,6,6,7,15.3,20.4,16.8,17.0,21.0,13.0,80.0,47.0,54.0,4,3,1,Spuren
2015,5,20,15,2015-05-15,10,10,10,13.2,15.8,14.3,14.7,17.1,12.3,66.0,62.0,73.0,2,2,2,0
2015,5,20,16,2015-05-16,9,4,5,13.4,22.6,,16.7,23.2,10.1,82.0,34.0,46.0,1,2,3,0
2015,5,20,17,2015-05-17,9,8,4,15.1,19.1,16.8,17.4,19.9,14.8,58.0,58.0,60.0,3,2,3,0.1
2015,5,21,18,2015-05-18,7,6,2,,23.3,21.1,16.5,24.6,8.4,65.0,42.0,52.0,1,3,3,0
2015,5,21,19,2015-05-19,1,9,9,16.8,20.2,17.8,18.1,23.7,12.5,76.0,57.0,64.0,1,4,2,3.4
2015,5,21,20,2015-05-20,8,10,9,15.7,14.1,11.2,15.5,19.8,11.2,82.0,76.0,80.0,2,4,3,2.5
2015,5,21,21,2015-05-21,10,10,9,10.1,51.6,13.2,11.5,13.3,9.6,87.0,78.0,71.0,3,3,3,Spuren
2015,5,21,22,2015-05-22,10,10,10,12.5,13.6,13.8,13.8,15.5,12.1,68.0,77.0,72.0,4,3,3,8.5
2015,5,21,23,2015-05-23,10,10,10,10.9,12.2,11.8,12.4,14.0,10.8,91.0,93.0,91.0,3,3,3,13.6
2015,5,21,24,2015-05-24,10,10,9,11.1,13.1,13.2,12.6,14.4,10.8,93.0,88.0,86.0,2,2,3,Spuren
2015,5,22,25,2015-05-25,9,10,10,,19.4,17.2,15.8,20.0,11.6,82.0,54.0,71.0,3,3,3,0.2
2015,5,22,26,2015-05-26,9,10,10,14.8,14.8,12.7,14.9,17.2,12.6,77.0,90.0,82.0,4,3,3,8
2015,5,22,27,2015-05-27,3,9,6,11.8,13.9,12.6,12.5,15.2,9.7,65.0,56.0,52.0,4,3,3,0.1
2015,5,22,28,2015-05-28,9,2,3,11.5,17.2,15.0,14.4,18.4,10.4,66.0,46.0,56.0,2,2,2,0
2015,5,22,29,2015-05-29,9,4,8,12.3,22.5,21.1,15.6,24.1,7.1,74.0,44.0,51.0,1,3,3,0
2015,5,22,30,2015-05-30,5,6,10,17.8,24.7,17.4,19.5,25.4,13.5,70.0,38.0,80.0,1,3,2,0.9
2015,5,22,31,2015-05-31,6,7,9,15.6,23.3,20.8,17.9,23.6,12.1,58.0,47.0,54.0,1,2,3,Spuren
2015,6,23,1,2015-06-01,8,9,9,74.4,106.4,24.1,20.8,26.9,14.7,73.0,45.0,50.0,1,3,2,0
2015,6,23,2,2015-06-02,2,2,1,21.6,27.3,24.9,22.5,28.5,16.4,58.0,37.0,49.0,2,2,2,0
2015,6,23,3,2015-06-03,3,4,3,21.1,30.0,,24.0,31.2,16.8,68.0,35.0,41.0,1,2,2,0
2015,6,23,4,2015-06-04,1,1,1,21.2,26.9,24.1,23.9,27.6,20.1,62.0,44.0,48.0,3,3,2,0
2015,6,23,5,2015-06-05,0,1,0,19.2,25.8,23.5,21.1,26.9,15.2,51.0,37.0,54.0,2,1,2,0
2015,6,23,6,2015-06-06,0,1,1,,28.8,26.5,22.5,29.4,15.5,66.0,46.0,50.0,2,3,3,0
2015,6,23,7,2015-06-07,6,3,1,22.6,29.8,26.7,23.6,30.2,17.0,63.0,42.0,43.0,0,3,2,0
2015,6,24,8,2015-06-08,2,4,3,21.9,28.5,24.9,23.9,29.8,18.0,62.0,35.0,54.0,2,2,3,0
2015,6,24,9,2015-06-09,4,6,7,18.5,25.1,80.8,21.4,25.6,17.1,60.0,52.0,66.0,2,3,3,0
2015,6,24,10,2015-06-10,1,5,6,15.6,23.8,22.6,19.6,25.6,13.5,70.0,50.0,55.0,3,2,2,0
2015,6,24,11,2015-06-11,3,2,7,,26.9,24.8,21.5,28.1,14.9,63.0,44.0,54.0,2,1,2,0
2015,6,24,12,2015-06-12,1,1,1,23.3,31.3,,24.7,32.3,17.1,66.0,36.0,36.0,2,4,3,0
2015,6,24,13,2015-06-13,2,7,9,21.9,29.6,24.4,24.3,30.5,18.1,68.0,42.0,48.0,1,2,4,1
2015,6,24,14,2015-06-14,8,7,9,21.7,112.8,20.3,23.6,30.5,16.6,69.0,43.0,89.0,1,3,1,1.3
2015,6,25,15,2015-06-15,4,10,10,20.2,19.9,19.4,19.7,23.2,16.2,72.0,80.0,74.0,3,3,2,0.3
2015,6,25,16,2015-06-16,9,9,7,16.3,21.0,20.0,18.7,22.0,15.3,64.0,45.0,42.0,3,3,2,0
2015,6,25,17,2015-06-17,2,9,9,15.7,16.6,17.2,16.5,20.0,12.9,54.0,48.0,47.0,3,3,2,0
2015,6,25,18,2015-06-18,5,9,9,72.0,20.9,20.1,16.9,23.5,10.3,48.0,45.0,52.0,2,3,4,0.2
2015,6,25,19,2015-06-19,9,10,9,17.0,17.2,14.7,17.4,20.1,14.7,71.0,65.0,82.0,2,2,3,0.4
2015,6,25,20,2015-06-20,9,8,9,13.4,,12.8,14.8,17.7,11.9,76.0,70.0,82.0,3,4,3,1.8
2015,6,25,21,2015-06-21,9,9,8,12.7,17.5,13.8,15.0,19.0,10.9,74.0,52.0,86.0,3,2,3,0.6
2015,6,26,22,2015-06-22,9,9,10,14.8,24.9,16.8,18.0,25.9,10.1,76.0,39.0,79.0,1,3,4,6.1
2015,6,26,23,2015-06-23,10,9,5,13.6,15.4,17.0,16.3,20.0,12.5,85.0,74.0,57.0,2,2,3,0.6
2015,6,26,24,2015-06-24,9,8,9,14.4,19.2,16.2,16.4,20.8,12.0,69.0,50.0,70.0,2,3,3,0.1
2015,6,26,25,2015-06-25,1,3,7,16.7,22.3,21.3,16.7,23.3,10.1,63.0,39.0,42.0,1,2,2,0
2015,6,26,26,2015-06-26,1,5,9,19.4,24.6,23.3,19.7,26.1,13.3,50.0,35.0,45.0,1,2,2,Spuren
2015,6,26,27,2015-06-27,10,9,9,19.8,19.3,19.2,21.8,25.3,18.3,64.0,88.0,70.0,1,2,4,11.3
2015,6,26,28,2015-06-28,8,4,2,17.6,24.2,22.1,20.2,25.0,15.3,83.0,37.0,37.0,4,3,3,0
2015,6,27,29,2015-06-29,8,7,1,18.0,22.3,21.5,18.5,24.4,12.6,68.0,45.0,53.0,1,2,2,Spuren
2015,6,27,30,2015-06-30,9,8,8,18.4,27.3,24.7,20.8,28.4,13.1,70.0,30.0,48.0,1,2,1,0
2015,7,27,1,2015-07-01,3,4,5,21.3,29.5,27.4,22.8,30.3,15.3,69.0,33.0,40.0,1,1,2,0
2015,7,27,2,2015-07-02,1,4,1,22.3,30.3,28.1,24.5,31.3,17.6,54.0,36.0,35.0,2,2,2,0
2015,7,27,3,2015-07-03,0,1,1,23.9,30.1,27.8,24.8,31.2,18.4,50.0,36.0,44.0,2,3,3,0
2015,7,27,4,2015-07-04,7,1,1,23.7,32.4,28.4,25.5,32.6,18.4,60.0,30.0,35.0,1,3,2,0
2015,7,27,5,2015-07-05,8,2,4,22.8,34.6,30.6,27.2,36.2,18.2,64.0,22.0,30.0,1,1,2,0
2015,7,28,6,2015-07-06,6,7,1,24.7,32.5,30.1,26.5,33.6,19.4,58.0,45.0,51.0,1,4,3,Spuren
2015,7,28,7,2015-07-07,0,3,9,25.7,35.1,30.6,28.7,36.4,20.9,,,,1,2,2,Spuren
2015,7,28,8,2015-07-08,3,10,10,27.9,21.0,17.1,23.9,30.6,17.1,47.0,89.0,91.0,2,1,3,13.3
2015,7,28,9,2015-07-09,3,6,3,18.7,23.7,16.1,19.8,24.2,15.4,66.0,37.0,83.0,3,4,3,3
2015,7,28,10,2015-07-10,5,5,3,16.7,23.0,21.7,19.3,24.5,14.1,54.0,37.0,38.0,2,3,2,Spuren
2015,7,28,11,2015-07-11,0,2,3,17.5,26.1,24.0,19.6,27.7,11.4,45.0,31.0,40.0,1,2,2,0
2015,7,28,12,2015-07-12,1,9,8,20.0,30.4,28.1,23.2,31.6,14.8,68.0,31.0,33.0,1,3,2,0.5
2015,7,29,13,2015-07-13,10,9,9,16.9,23.2,21.0,22.3,28.1,16.5,84.0,50.0,59.0,2,4,4,0.8
2015,7,29,14,2015-07-14,9,9,8,74.0,21.7,21.5,21.3,24.5,18.0,83.0,80.0,77.0,3,3,3,2
2015,7,29,15,2015-07-15,7,6,2,22.0,27.8,,24.4,28.5,20.2,66.0,43.0,54.0,3,2,1,Spuren
2015,7,29,16,2015-07-16,1,3,1,90.0,31.8,29.1,24.7,32.5,16.8,57.0,37.0,47.0,1,2,3,0
2015,7,29,17,2015-07-17,3,2,3,,34.7,31.0,28.0,35.1,20.8,,,,1,2,1,0.2
2015,7,29,18,2015-07-18,9,1,5,25.4,34.5,30.6,29.1,35.9,22.2,,,,1,2,2,0
2015,7,29,19,2015-07-19,3,3,8,26.4,36.2,33.2,29.7,37.1,22.3,,,,1,2,3,1.3
2015,7,30,20,2015-07-20,7,6,3,23.6,29.4,27.7,27.1,33.2,20.9,,,,3,3,1,0
2015,7,30,21,2015-07-21,1,9,6,24.8,33.8,32.4,27.6,34.9,20.2,,,,1,2,2,0
2015,7,30,22,2015-07-22,0,1,0,27.7,36.5,32.9,29.7,36.9,22.5,,,,1,2,3,0
2015,7,30,23,2015-07-23,5,9,7,28.0,28.8,26.7,29.2,33.1,25.3,,,,2,3,2,0.1
2015,7,30,24,2015-07-24,3,5,7,23.8,33.3,30.8,27.6,34.2,21.0,,,,1,3,2,Spuren
2015,7,30,25,2015-07-25,8,6,10,23.4,28.7,26.3,26.9,30.8,23.0,,,,1,4,2,1.8
2015,7,30,26,2015-07-26,7,2,3,16.8,24.5,22.3,21.2,26.3,16.1,56.0,32.0,35.0,3,2,1,0.1
2015,7,31,27,2015-07-27,9,7,7,17.3,20.2,18.3,20.8,25.3,16.3,78.0,78.0,92.0,1,2,1,5.4
2015,7,31,28,2015-07-28,7,9,7,,,92.4,20.7,26.7,14.7,70.0,39.0,51.0,2,3,3,4.4
2015,7,31,29,2015-07-29,10,7,9,14.4,19.9,18.9,18.6,23.1,14.1,93.0,70.0,76.0,2,2,2,1.4
2015,7,31,30,2015-07-30,9,5,6,16.9,23.4,21.7,20.4,25.2,15.5,74.0,38.0,43.0,3,2,3,0
2015,7,31,31,2015-07-31,8,9,2,18.2,24.2,21.3,21.4,25.8,17.0,60.0,29.0,36.0,1,2,1,0
2015,8,31,1,2015-08-01,5,4,9,16.9,27.6,24.6,20.3,28.2,12.4,58.0,30.0,42.0,2,4,3,0.9
2015,8,31,2,2015-08-02,10,8,7,17.6,21.5,19.3,21.0,24.6,17.4,81.0,72.0,77.0,2,2,2,0.3
2015,8,32,3,2015-08-03,9,3,4,18.8,28.4,26.1,23.7,29.5,17.8,84.0,49.0,56.0,1,2,1,0.1
2015,8,32,4,2015-08-04,0,3,1,21.5,31.3,29.0,25.5,32.3,18.6,79.0,43.0,48.0,1,3,3,0
2015,8,32,5,2015-08-05,6,1,2,23.5,32.0,29.3,27.5,33.0,21.9,58.0,38.0,44.0,3,2,1,0
2015,8,32,6,2015-08-06,0,4,1,24.0,34.6,30.6,27.7,35.2,20.1,69.0,31.0,35.0,0,3,2,0
2015,8,32,7,2015-08-07,0,1,0,24.9,35.4,31.6,28.8,36.4,21.1,64.0,28.0,39.0,0,3,2,0
2015,8,32,8,2015-08-08,0,1,1,25.2,36.4,32.2,29.1,36.6,21.6,,,,1,3,3,0
2015,8,32,9,2015-08-09,0,2,2,25.0,144.4,30.9,28.8,36.6,21.0,,,,0,3,3,0
2015,8,33,10,2015-08-10,1,5,1,98.8,34.7,30.4,27.8,35.4,20.1,,,,1,3,2,0
2015,8,33,11,2015-08-11,8,5,4,23.6,35.8,29.9,28.3,36.2,20.4,58.0,18.0,30.0,1,3,2,0
2015,8,33,12,2015-08-12,4,3,9,23.4,35.4,31.8,28.9,36.9,20.8,,,,1,1,2,0
2015,8,33,13,2015-08-13,1,1,3,25.7,36.0,31.1,29.6,36.4,22.7,,,,1,1,2,0
2015,8,33,14,2015-08-14,1,6,1,25.4,34.1,32.0,28.7,35.9,21.5,54.0,31.0,34.0,1,3,3,0
2015,8,33,15,2015-08-15,6,5,8,,30.9,28.0,28.0,32.4,23.5,,,,2,2,1,1.1
2015,8,33,16,2015-08-16,9,6,10,20.9,29.2,23.6,24.6,29.8,19.4,79.0,45.0,62.0,2,2,4,21.2
2015,8,34,17,2015-08-17,10,9,9,17.7,81.2,18.9,20.6,23.6,17.5,93.0,71.0,73.0,2,4,3,6.5
2015,8,34,18,2015-08-18,10,10,6,15.9,19.1,18.0,18.0,20.2,15.7,90.0,64.0,77.0,3,2,2,0.7
2015,8,34,19,2015-08-19,9,10,10,16.4,,18.1,16.5,18.6,14.3,80.0,80.0,77.0,3,2,2,13.4
2015,8,34,20,2015-08-20,10,8,9,14.7,18.8,17.8,17.4,20.2,14.5,94.0,69.0,66.0,1,2,3,0.1
2015,8,34,21,2015-08-21,8,8,9,17.2,23.2,20.3,20.1,23.7,16.5,78.0,45.0,62.0,2,2,1,0
2015,8,34,22,2015-08-22,5,4,2,16.3,24.1,85.2,19.3,24.4,14.1,69.0,39.0,55.0,1,1,2,0
2015,8,34,23,2015-08-23,10,8,6,15.5,22.6,21.2,18.7,23.7,13.7,91.0,57.0,61.0,2,4,3,0
2015,8,35,24,2015-08-24,8,4,3,17.7,28.7,24.5,22.7,29.2,16.2,81.0,39.0,51.0,3,4,4,Spuren
2015,8,35,25,2015-08-25,10,9,8,19.1,20.6,19.4,20.6,24.5,16.7,66.0,54.0,56.0,4,3,2,Spuren
2015,8,35,26,2015-08-26,1,4,1,15.4,24.9,21.8,18.9,26.4,11.4,71.0,32.0,44.0,1,2,2,0
2015,8,35,27,2015-08-27,1,9,6,,28.5,24.8,21.5,29.4,13.5,79.0,47.0,66.0,1,2,3,0
2015,8,35,28,2015-08-28,10,8,3,17.9,29.8,26.2,24.5,31.8,17.2,98.0,43.0,56.0,1,2,2,0
2015,8,35,29,2015-08-29,3,1,1,22.8,32.7,27.8,26.1,33.3,18.9,73.0,38.0,49.0,0,2,2,0
2015,8,35,30,2015-08-30,7,3,1,21.5,35.0,,27.5,35.6,19.3,77.0,26.0,42.0,1,3,3,0
2015,8,36,31,2015-08-31,0,0,0,20.9,34.8,28.4,26.7,35.2,18.1,80.0,23.0,34.0,1,3,2,0
2015,9,36,1,2015-09-01,0,1,3,20.3,32.7,27.7,25.5,33.3,17.7,74.0,35.0,48.0,1,2,2,0.1
2015,9,36,2,2015-09-02,9,9,10,17.9,22.1,16.8,22.0,27.7,16.2,,,,3,2,2,2.5
2015,9,36,3,2015-09-03,9,8,10,15.9,21.9,20.4,18.3,23.1,13.5,74.0,55.0,64.0,1,2,2,9.7
2015,9,36,4,2015-09-04,9,8,7,15.2,20.9,19.5,19.0,23.4,14.6,83.0,53.0,56.0,3,2,1,1.1
2015,9,36,5,2015-09-05,9,10,10,15.4,17.0,13.3,16.3,19.6,12.9,90.0,73.0,80.0,0,3,4,0.9
2015,9,36,6,2015-09-06,9,3,1,13.6,16.8,14.5,15.2,17.8,12.6,72.0,52.0,56.0,4,4,4,Spuren
2015,9,37,7,2015-09-07,7,9,9,12.5,15.8,13.9,13.9,16.1,11.6,64.0,57.0,69.0,4,3,4,0.2
2015,9,37,8,2015-09-08,7,6,3,12.5,19.0,15.4,15.1,19.3,10.9,74.0,34.0,49.0,3,3,2,0
2015,9,37,9,2015-09-09,8,8,10,12.2,15.0,12.0,13.4,16.6,10.2,77.0,68.0,91.0,0,3,1,4
2015,9,37,10,2015-09-10,7,6,6,11.9,19.3,15.8,15.3,20.5,10.0,92.0,46.0,63.0,1,2,2,0.1
2015,9,37,11,2015-09-11,10,9,5,13.7,18.1,15.7,16.1,19.1,13.1,88.0,71.0,83.0,2,3,2,0.1
2015,9,37,12,2015-09-12,10,1,4,13.2,22.0,20.5,18.5,23.9,13.1,91.0,58.0,60.0,2,2,2,0
2015,9,37,13,2015-09-13,5,9,8,14.4,23.1,84.8,18.5,24.1,12.9,83.0,52.0,59.0,2,4,3,0
2015,9,38,14,2015-09-14,7,10,9,18.1,,17.5,19.4,22.4,16.3,71.0,65.0,77.0,1,3,4,1.9
2015,9,38,15,2015-09-15,9,8,9,16.2,20.8,19.4,17.3,21.3,13.2,75.0,69.0,81.0,2,3,2,0
2015,9,38,16,2015-09-16,6,3,6,14.4,28.3,24.0,20.8,28.5,13.1,94.0,41.0,60.0,1,3,2,0
2015,9,38,17,2015-09-17,7,6,9,17.3,32.6,28.0,24.4,33.5,15.2,85.0,31.0,50.0,1,1,3,0
2015,9,38,18,2015-09-18,3,7,6,16.7,24.1,15.5,21.6,28.0,15.1,,,,0,2,2,1.2
2015,9,38,19,2015-09-19,8,9,10,63.6,21.9,19.1,18.4,22.7,14.0,72.0,45.0,66.0,3,2,2,5.2
2015,9,38,20,2015-09-20,7,7,7,15.3,19.5,15.5,17.8,20.8,14.8,71.0,44.0,60.0,4,4,3,Spuren
2015,9,39,21,2015-09-21,1,9,1,12.5,,12.5,14.9,19.1,10.6,67.0,50.0,70.0,2,2,1,0
2015,9,39,22,2015-09-22,3,3,9,9.1,22.5,17.9,15.1,22.8,7.4,87.0,34.0,54.0,1,3,3,0
2015,9,39,23,2015-09-23,9,9,10,13.4,13.3,11.7,14.8,17.9,11.7,79.0,73.0,86.0,1,4,4,0.3
2015,9,39,24,2015-09-24,1,8,7,12.0,14.8,13.7,13.5,15.6,11.4,75.0,71.0,74.0,4,4,4,0
2015,9,39,25,2015-09-25,10,10,10,14.1,13.0,12.8,14.0,15.4,12.5,70.0,85.0,93.0,4,4,3,22.3
2015,9,39,26,2015-09-26,10,9,7,13.4,16.0,14.1,14.6,16.4,12.7,84.0,54.0,60.0,3,3,2,Spuren
2015,9,39,27,2015-09-27,7,7,9,12.1,17.0,14.4,14.3,17.1,11.5,70.0,48.0,53.0,3,3,2,0
2015,9,40,28,2015-09-28,2,3,3,12.0,16.2,13.8,14.5,17.6,11.3,65.0,37.0,49.0,3,3,3,0
2015,9,40,29,2015-09-29,1,9,4,10.3,15.7,13.3,13.0,16.2,9.7,72.0,56.0,52.0,3,2,2,Spuren
2015,9,40,30,2015-09-30,7,9,9,9.1,12.9,11.3,11.3,13.7,8.9,71.0,54.0,61.0,1,2,2,0
2015,10,40,1,2015-10-01,1,1,1,6.8,16.2,11.4,11.0,16.5,5.5,84.0,47.0,65.0,1,3,2,0
2015,10,40,2,2015-10-02,1,0,0,6.4,18.8,15.1,12.1,19.2,4.9,87.0,45.0,61.0,1,3,3,0
2015,10,40,3,2015-10-03,8,6,3,12.0,20.5,17.4,15.7,20.7,10.7,77.0,57.0,69.0,2,3,3,0
2015,10,40,4,2015-10-04,10,8,7,12.1,16.6,13.5,14.1,17.4,10.8,96.0,74.0,89.0,1,1,1,Spuren
2015,10,41,5,2015-10-05,8,1,1,13.7,19.9,14.2,16.8,20.4,13.1,80.0,61.0,86.0,3,2,2,0
2015,10,41,6,2015-10-06,10,10,9,11.4,17.5,15.9,13.9,17.9,9.8,98.0,79.0,86.0,1,2,2,0.1
2015,10,41,7,2015-10-07,10,10,10,,14.4,14.4,14.8,16.0,13.6,95.0,97.0,97.0,2,2,2,10.2
2015,10,41,8,2015-10-08,10,10,10,,14.0,12.9,13.7,14.4,12.9,97.0,91.0,94.0,2,3,3,2.5
2015,10,41,9,2015-10-09,10,10,10,13.4,13.6,,13.7,15.6,11.8,89.0,92.0,93.0,3,1,1,0
2015,10,41,10,2015-10-10,10,10,10,8.7,10.1,,9.9,12.1,7.6,80.0,81.0,95.0,1,2,2,8.5
2015,10,41,11,2015-10-11,10,10,10,4.6,8.4,8.0,6.5,8.5,4.4,82.0,58.0,54.0,2,3,3,Spuren
2015,10,42,12,2015-10-12,9,4,0,3.1,7.9,3.1,5.3,8.1,2.5,70.0,59.0,82.0,3,2,2,0
2015,10,42,13,2015-10-13,10,10,10,2.0,6.0,,3.8,7.4,0.1,88.0,86.0,87.0,2,2,3,6.1
2015,10,42,14,2015-10-14,10,10,10,8.5,9.1,7.9,8.0,9.1,6.9,98.0,90.0,97.0,1,1,1,14.8
2015,10,42,15,2015-10-15,10,10,10,10.3,11.5,11.8,9.9,11.8,7.9,98.0,97.0,98.0,2,3,2,6.6
2015,10,42,16,2015-10-16,10,10,10,8.5,8.5,7.8,10.0,12.1,7.8,91.0,96.0,91.0,1,2,2,4.8
2015,10,42,17,2015-10-17,9,8,9,6.8,11.4,8.5,8.8,11.8,5.7,80.0,61.0,84.0,3,2,0,0
2015,10,42,18,2015-10-18,10,10,9,6.4,8.5,8.2,6.5,8.9,4.0,95.0,91.0,93.0,1,1,1,Spuren
2015,10,43,19,2015-10-19,9,10,10,7.3,8.6,8.2,8.0,9.3,6.6,90.0,90.0,94.0,1,3,3,25
2015,10,43,20,2015-10-20,10,6,9,7.5,,8.3,9.2,10.9,7.5,93.0,70.0,79.0,3,3,3,0.6
2015,10,43,21,2015-10-21,8,8,9,8.2,45.2,8.7,9.5,11.3,7.6,88.0,78.0,88.0,3,3,3,0.1
2015,10,43,22,2015-10-22,9,8,5,8.7,11.7,9.1,9.6,11.7,7.5,82.0,61.0,75.0,2,2,3,0.3
2015,10,43,23,2015-10-23,9,6,2,10.0,14.1,11.5,11.9,14.7,9.1,90.0,72.0,82.0,3,2,3,Spuren
2015,10,43,24,2015-10-24,1,1,0,3.9,14.1,8.9,8.9,14.4,3.4,99.0,65.0,92.0,2,3,2,0
2015,10,43,25,2015-10-25,10,9,9,6.6,14.0,11.4,9.6,14.5,4.7,100.0,75.0,90.0,0,1,1,0
2015,10,44,26,2015-10-26,3,7,10,6.8,54.0,11.3,10.6,14.5,6.7,96.0,73.0,83.0,1,3,2,0
2015,10,44,27,2015-10-27,9,7,4,9.4,13.6,11.3,11.5,13.7,9.3,88.0,63.0,69.0,3,4,3,0
2015,10,44,28,2015-10-28,10,10,10,9.5,10.2,40.0,9.8,11.3,8.2,86.0,83.0,87.0,4,4,3,0
2015,10,44,29,2015-10-29,10,10,9,8.7,10.9,10.6,10.0,11.2,8.7,93.0,84.0,87.0,3,1,1,0
2015,10,44,30,2015-10-30,10,9,0,8.9,12.9,8.9,10.3,13.1,7.5,92.0,74.0,89.0,1,2,2,0
2015,10,44,31,2015-10-31,10,0,0,5.1,13.5,10.6,8.9,13.6,4.2,99.0,64.0,73.0,1,3,3,0
2015,11,44,1,2015-11-01,0,1,1,,12.6,40.0,10.0,13.3,6.6,46.0,37.0,62.0,3,4,2,0
2015,11,45,2,2015-11-02,4,1,0,1.3,11.3,6.7,6.3,11.7,0.8,86.0,50.0,70.0,1,2,2,0
2015,11,45,3,2015-11-03,5,5,3,1.3,9.6,,5.5,10.3,0.7,93.0,65.0,74.0,2,2,2,0
2015,11,45,4,2015-11-04,10,4,3,3.9,6.4,3.7,5.1,8.4,1.8,92.0,80.0,94.0,1,2,0,0
2015,11,45,5,2015-11-05,5,1,2,0.5,13.6,6.4,7.7,15.1,0.3,99.0,68.0,94.0,0,2,0,0
2015,11,45,6,2015-11-06,3,9,0,2.7,12.6,8.0,7.8,13.1,2.4,100.0,70.0,91.0,1,1,2,0
2015,11,45,7,2015-11-07,5,9,6,6.6,15.8,14.9,11.2,16.1,6.2,96.0,79.0,85.0,1,4,3,0.2
2015,11,45,8,2015-11-08,6,8,1,16.8,19.8,13.5,17.1,20.7,13.4,78.0,64.0,90.0,4,3,2,0
2015,11,46,9,2015-11-09,10,9,5,9.0,16.4,17.3,13.4,18.1,8.6,100.0,68.0,66.0,1,4,3,0.2
2015,11,46,10,2015-11-10,9,9,5,15.9,18.3,18.1,17.4,19.2,15.6,57.0,50.0,49.0,4,4,4,0
2015,11,46,11,2015-11-11,4,8,1,15.4,18.9,15.5,17.5,19.8,15.2,62.0,62.0,73.0,4,4,3,0
2015,11,46,12,2015-11-12,0,8,4,10.8,13.2,10.0,12.6,15.5,9.7,84.0,64.0,75.0,2,3,2,0
2015,11,46,13,2015-11-13,4,7,6,4.7,12.0,10.0,8.3,12.3,4.2,96.0,72.0,80.0,1,1,2,0.3
2015,11,46,14,2015-11-14,9,2,9,10.6,12.3,10.4,11.4,13.1,9.7,74.0,48.0,58.0,3,4,3,0.3
2015,11,46,15,2015-11-15,10,10,10,,9.9,12.2,11.5,14.4,8.5,81.0,87.0,81.0,3,3,4,9.8
2015,11,47,16,2015-11-16,9,8,2,14.0,16.9,10.8,13.9,16.9,10.8,63.0,46.0,70.0,4,4,2,0
2015,11,47,17,2015-11-17,9,9,2,14.2,17.1,14.4,13.7,17.4,10.0,52.0,45.0,67.0,4,3,4,0.1
2015,11,47,18,2015-11-18,2,5,0,,19.2,14.0,16.6,19.9,13.3,60.0,39.0,57.0,5,5,2,0
2015,11,47,19,2015-11-19,7,9,9,14.0,17.5,15.5,14.7,18.1,11.3,50.0,48.0,52.0,3,5,3,0.9
2015,11,47,20,2015-11-20,9,10,10,43.6,8.6,8.7,13.1,18.1,8.0,83.0,90.0,96.0,3,1,1,16.2
2015,11,47,21,2015-11-21,10,10,9,5.2,5.8,4.8,6.8,8.9,4.6,84.0,70.0,84.0,3,3,2,Spuren
2015,11,47,22,2015-11-22,8,10,8,,4.7,3.2,4.0,5.1,2.8,81.0,68.0,84.0,3,3,3,0.3
2015,11,48,23,2015-11-23,1,1,6,-0.9,5.2,2.1,2.4,5.9,-1.1,86.0,56.0,68.0,2,4,2,0
2015,11,48,24,2015-11-24,1,1,0,-2.2,4.9,0.3,1.3,5.1,-2.5,88.0,51.0,78.0,1,2,2,0
2015,11,48,25,2015-11-25,1,9,9,-3.9,3.0,1.6,-0.4,3.5,-4.3,91.0,66.0,74.0,1,3,2,0.3
